paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2013-0200,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24140322,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0129,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24143815,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0100,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24150038,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0069,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24161594,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0090,M-SURVEILLANCE-070,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24162744,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0150,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24167449,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0030,M-SURVEILLANCE-011,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24176605,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0207,M-SURVEILLANCE-081,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24188144,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0205,M-SURVEILLANCE-006,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24188574,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0208,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24188643,SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0209,M-SURVEILLANCE-078,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24206646,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0206,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24207050,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0181,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24223988,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0070,M-SIMULATION-003,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24238739,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0063,M-FORECASTING-032,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24239323,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0012,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24243521,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0180,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24244390,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0214,M-FORECASTING-018,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24245625,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0013,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24259273,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0151,M-CAUSAL-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24260029,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0083,M-SURVEILLANCE-015,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24272278,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0210,M-SURVEILLANCE-006,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24274387,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0043,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24287104,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0197,M-SURVEILLANCE-006,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24300884,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0084,M-SIMULATION-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24305574,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0072,M-SPATIAL-012,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24308445,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0182,M-SPATIAL-012,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24312455,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0183,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24312505,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0184,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24312657,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0085,M-FORECASTING-014,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24320011,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0144,M-SIMULATION-009,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24321203,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0083,M-SURVEILLANCE-080,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24321641,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0137,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24325606,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0018,M-SURVEILLANCE-080,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24326381,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0098,M-SIMULATION-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24327463,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
