decision_id,labels_compared,retained_canonical_name,family,decision,evidence_inspected,reviewer,decision_rationale
CMS-192,outbreak_anomaly_detection -> genomic_outbreak_detection,Genomic outbreak detection,forecasting_dynamics,split_branch,13 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,13 records from provisional label outbreak_anomaly_detection resolve to final design concept genomic_outbreak_detection; decision is discovery-stage and preserves failed/null designs.
CMS-193,outbreak_anomaly_detection -> genomic_outbreak_detection_and_source_tracing,Genomic outbreak detection and source tracing,forecasting_dynamics,split_branch,20 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,20 records from provisional label outbreak_anomaly_detection resolve to final design concept genomic_outbreak_detection_and_source_tracing; decision is discovery-stage and preserves failed/null designs.
CMS-194,outbreak_anomaly_detection -> molecular_typing_and_genomic_surveillance,Molecular typing and genomic surveillance,forecasting_dynamics,split_branch,12 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,12 records from provisional label outbreak_anomaly_detection resolve to final design concept molecular_typing_and_genomic_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-195,outbreak_anomaly_detection -> outbreak_anomaly_detection,Outbreak and anomaly detection,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept outbreak_anomaly_detection; decision is discovery-stage and preserves failed/null designs.
CMS-196,outbreak_anomaly_detection -> outbreak_detection_algorithms,Outbreak detection algorithms,forecasting_dynamics,split_branch,32 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,32 records from provisional label outbreak_anomaly_detection resolve to final design concept outbreak_detection_algorithms; decision is discovery-stage and preserves failed/null designs.
CMS-197,outbreak_anomaly_detection -> outbreak_detection_program_evaluation,Outbreak detection program evaluation,forecasting_dynamics,split_branch,22 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,22 records from provisional label outbreak_anomaly_detection resolve to final design concept outbreak_detection_program_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-198,outbreak_anomaly_detection -> outbreak_surveillance_operations_and_response,Outbreak surveillance operations and response systems,forecasting_dynamics,split_branch,17 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,17 records from provisional label outbreak_anomaly_detection resolve to final design concept outbreak_surveillance_operations_and_response; decision is discovery-stage and preserves failed/null designs.
CMS-199,outbreak_anomaly_detection -> predictive_early_warning_models,Predictive early-warning models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept predictive_early_warning_models; decision is discovery-stage and preserves failed/null designs.
CMS-200,outbreak_anomaly_detection -> simulation_method_comparison,Simulation-based method comparison and benchmarking,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept simulation_method_comparison; decision is discovery-stage and preserves failed/null designs.
CMS-201,outbreak_anomaly_detection -> simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept simulation_methodological_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-202,outbreak_anomaly_detection -> surveillance_early_warning_systems,Surveillance and early-warning systems,forecasting_dynamics,split_branch,15 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,15 records from provisional label outbreak_anomaly_detection resolve to final design concept surveillance_early_warning_systems; decision is discovery-stage and preserves failed/null designs.
CMS-203,outbreak_anomaly_detection -> surveillance_measurement_designs,Other surveillance-measurement designs,surveillance_measurement,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label outbreak_anomaly_detection resolve to final design concept surveillance_measurement_designs; decision is discovery-stage and preserves failed/null designs.
